id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
39696356,Clean private room,305100965,Jesper,,Södermalms,59.31077,18.06552,Private room,538,1,3,2021-04-06,0.12,1,24,0,
39738113,"Room in big apartment in SoFo, Södermalm",9774430,Linus,,Södermalms,59.31056,18.07489,Private room,590,2,10,2020-02-27,0.29,1,0,0,
39751361,Stockholms bästa utsikt,190133226,Aliye,,Södermalms,59.31113,18.11752,Private room,786,1,0,,,1,365,0,
39777119,Apartment in Södermalm,305763663,Caroline,,Södermalms,59.31761,18.05438,Entire home/apt,2500,6,0,,,2,0,0,
39805003,Toppmodern villa med närhet till innerstan,58483229,Martina,,Östermalms,59.38198,18.07509,Entire home/apt,4500,5,6,2022-07-25,0.18,1,28,5,
39811232,Cosy,306161349,Tuija,,Bromma,59.3405,17.98433,Entire home/apt,850,6,4,2022-07-11,0.12,3,0,3,
39811489,Cosy,306161349,Tuija,,Bromma,59.34006,17.98238,Entire home/apt,997,3,17,2022-09-19,0.49,3,74,11,
39811586,Cosy,306161349,Tuija,,Bromma,59.33971,17.98172,Entire home/apt,850,3,5,2022-08-08,0.14,3,327,3,
39830358,Modern and Cozy Apartment in Södermalm,17947896,Pontus,,Södermalms,59.31847,18.0521,Entire home/apt,6000,2,8,2022-08-14,0.59,1,82,7,
39851317,Cool studio -25 min to Sthlm (C09),259629999,Louise,,Hässelby-Vällingby,59.36056,17.83246,Entire home/apt,583,2,1,2019-12-08,0.03,21,0,0,
39855720,Bright and cozy Apartment close to city and nature,21208836,Nir,,Skarpnäcks,59.29578,18.10812,Entire home/apt,800,2,5,2020-11-24,0.15,1,0,0,
39864414,Beautiful 2 bedroom apartment in Södermalm,21864249,Sara,,Södermalms,59.31623,18.07957,Entire home/apt,2350,7,13,2022-08-16,0.41,1,140,8,
39879950,Great apartment on Östermalm/Gärdet with balcony,307111330,Sara,,Östermalms,59.34776,18.09688,Entire home/apt,900,1,2,2020-03-12,0.06,1,0,0,
39883637,Cozy and bright getaway in the heart of Södermalm,22876006,Hedvig,,Södermalms,59.3097,18.08685,Entire home/apt,1345,3,61,2021-09-25,1.77,73,0,1,
39888957,"a room in Stockholm city, attractive area.",82299172,Tom & Monica,,Norrmalms,59.34138,18.02927,Private room,460,90,4,2021-08-28,0.13,2,364,0,
39912676,Fancy Apt in Sthlm's Most Popular & Enjoyable Area,60382478,Elias,,Södermalms,59.31631,18.06659,Entire home/apt,1079,2,102,2022-09-05,3.01,38,354,44,
39913267,"Revamped, Artsy Studio in Highly Popular Area",60382478,Elias,,Södermalms,59.31641,18.06682,Entire home/apt,910,2,91,2022-09-12,2.61,38,337,45,
39913558,Cozy Studio in the Best Part of Stockholm,60382478,Elias,,Södermalms,59.31825,18.06632,Entire home/apt,1021,2,118,2022-09-19,3.39,38,343,59,
39914605,Stylish Studio in Sthlm's Prime Area,60382478,Elias,,Södermalms,59.31609,18.06508,Entire home/apt,1049,2,92,2022-09-18,2.65,38,356,49,
39946192,Stay at own room.,307918450,Shaon,,Rinkeby-Tensta,59.41222,17.92357,Private room,200,1,4,2019-11-23,0.12,1,81,0,
39963352,Cosy 1br apartment in trendy Södermalm,63580152,Chris,,Södermalms,59.31007,18.08166,Entire home/apt,1400,6,20,2022-08-07,0.58,1,23,6,
39979335,"Exclusive apartment AA
(long term non furnished)",34530170,Ocean,,Bromma,59.36097,17.99702,Entire home/apt,1344,30,0,,,1,365,0,
39999998,Nice Bedroom in the Centre of Stockholm,308460243,Abdelnassir,,Norrmalms,59.34138,18.04996,Private room,350,3,26,2022-08-14,0.75,1,0,5,
40022376,Apartment with a view and close to City,160565138,Pauline,,Enskede-Årsta-Vantörs,59.26301,18.04069,Entire home/apt,650,2,8,2022-08-17,0.24,1,49,6,
40023732,Cozy brand new Studio in best part of Södermalm!,308685969,Maria,,Södermalms,59.31339,18.08994,Entire home/apt,2091,1,47,2022-09-04,1.36,1,122,19,
40035164,Nyinredd souterränglägenhet vid park nära T-bana,308770987,Edgar + Annalena,,Farsta,59.25243,18.07778,Entire home/apt,800,5,24,2022-09-08,0.79,1,301,15,
40050309,Refurbished apartment close to Old Town,81806054,Pär & Regina,,Södermalms,59.31913,18.05877,Entire home/apt,1053,1,165,2022-09-19,4.78,3,25,75,
40087753,"Cozy apartment w/ balcony, calm, 15 mins to city",10091962,Solveig,,Enskede-Årsta-Vantörs,59.29746,18.04826,Entire home/apt,527,3,8,2022-09-10,0.24,1,0,2,
40089552,"Ett rum mitt i Stockholm på söder, Mariatorget",14166250,Elisabeth,,Södermalms,59.315804,18.060286,Private room,1500,7,3,2022-07-31,0.09,1,0,1,
40187639,Fin lägenhet med uteplats på Östermalm!,79117227,Anna,,Östermalms,59.34183,18.08554,Entire home/apt,3500,3,5,2022-08-15,1.74,1,48,5,
40257835,"Central, calm and well connected location",87317778,Åsa,,Södermalms,59.31252,18.06428,Private room,350,3,24,2021-03-23,0.70,1,1,0,
40299805,"Hotel Söder, Double",280607063,Hotel Söder,,Södermalms,59.315224,18.077539,Private room,1212,1,26,2022-09-14,4.84,7,342,26,
40300149,"Hotel Söder, Singel",280607063,Hotel Söder,,Södermalms,59.31485,18.0784,Private room,1074,1,31,2022-09-12,1.37,7,348,28,
40301184,#1 Studiolägenhet,8098890,Robin,,Kungsholmens,59.33455,18.02521,Entire home/apt,1001,2,96,2022-09-23,2.82,20,346,55,
40302082,#16 Studiolägenhet utan fönster(no window),8098890,Robin,,Kungsholmens,59.33453,18.02503,Entire home/apt,871,2,78,2022-09-21,2.29,20,335,34,
40337040,Cosy room close to Bromma Airport and Sundbyberg,67897354,Sofie,,Bromma,59.36245,17.94766,Private room,273,1,17,2022-08-14,0.52,1,51,7,
40339159,Nice apartment close to Stockholm City,199087198,Birgitta,,Hägersten-Liljeholmens,59.29897,17.97764,Entire home/apt,900,2,7,2022-08-06,0.21,1,0,4,
40343199,Modern apartment in Vasastan,68094518,Olga,,Norrmalms,59.34639,18.03454,Entire home/apt,1000,4,14,2022-09-06,0.41,1,0,4,
40344034,Apartment Old town,311778372,CC Living,,Södermalms,59.3232,18.06765,Entire home/apt,1868,2,144,2022-09-12,4.19,19,167,69,
40388556,Brand new tiny house - 15 min to central Sthlm,2345709,Samuel & Åsa,,Spånga-Tensta,59.40919,17.87132,Entire home/apt,750,2,111,2022-09-19,3.26,2,337,59,
40397787,Charming flat in old house close to Stockholm City,240374835,Elin,,Hägersten-Liljeholmens,59.301,17.96328,Entire home/apt,2050,3,5,2022-09-18,1.61,2,124,5,
40409919,Top floor apartment near green areas and city,4004626,Emil,,Kungsholmens,59.33282,18.02935,Entire home/apt,2361,2,11,2022-08-13,0.46,1,229,9,
40418388,*SOFO Lavish Gem in Top location w 2BR*,60382478,Elias,,Södermalms,59.31349,18.07606,Entire home/apt,2164,1,102,2022-09-13,3.29,38,329,46,
40419926,Cosy single room with shared bathroom in the corridor,260094228,Clara,,Södermalms,59.31894,18.06008,Private room,990,1,4,2020-02-23,0.12,8,89,0,
40450649,#17 Studiolägenhet utan fönster(no window),8098890,Robin,,Kungsholmens,59.3343,18.02556,Entire home/apt,830,2,110,2022-09-20,3.29,20,342,46,
40459005,Beautiful twin room with shared bathroom in the corridor,260094228,Clara,,Södermalms,59.31972,18.05856,Private room,1090,1,6,2022-05-07,0.19,8,89,1,
40459072,Spacious triple room with shared bathroom in the corridor,260094228,Clara,,Södermalms,59.31973,18.05824,Private room,1090,1,0,,,8,89,0,
40459575,"Ground floor, single room with private bathroom",260094228,Clara,,Södermalms,59.31918,18.05997,Private room,1251,1,4,2022-05-16,0.12,8,89,2,
40459643,"Ground floor, twin room private bathroom, located across the court yard",260094228,Clara,,Södermalms,59.31888,18.06026,Private room,1490,1,0,,,8,87,0,
40459780,Cosy single room with private bathroom,260094228,Clara,,Södermalms,59.31951,18.0602,Private room,1490,1,0,,,8,84,0,
40459858,"Large quadruple room, private bathroom",260094228,Clara,,Södermalms,59.31796,18.05801,Private room,1690,1,0,,,8,87,0,
40459957,Beautiful twin room with private bathroom,260094228,Clara,,Södermalms,59.31823,18.05816,Private room,1490,1,0,,,8,228,0,
40484876,Charming aprtm for 2 in central Stockholm.,313352173,Elena,,Östermalms,59.34879,18.06629,Entire home/apt,550,1,9,2020-11-08,0.26,1,0,0,
40487757,Charming mini cottage,82020869,Andreas,,Kungsholmens,59.34296,18.00183,Entire home/apt,680,2,22,2022-08-22,0.92,3,271,15,
40528768,Apartment in the heart of trendy Södermalm.,1027549,William,,Södermalms,59.31273,18.07799,Entire home/apt,1200,1,88,2022-09-23,2.81,20,358,67,
40574405,# 18 Studiolägenhet utan fönster(no window),8098890,Robin,,Kungsholmens,59.33255,18.02371,Entire home/apt,855,2,124,2022-09-21,3.71,20,341,53,
40585049,Family Room @ Stockholm Hostel (Windowless),259019701,Marius,,Kungsholmens,59.33489,18.03193,Private room,1725,1,11,2022-09-06,0.33,6,334,6,
40586163,Classic Twin Room @ Stockholm Hostel,259019701,Marius,,Kungsholmens,59.33497,18.032,Private room,919,1,179,2022-09-10,5.38,6,89,128,
40590361,Cozy house for a family with fireplace and sauna,9608095,Felix,,Östermalms,59.30755,18.14924,Entire home/apt,2300,9,8,2022-08-10,0.24,1,20,7,
40631366,Cosy apartment in central Stockholm,49433465,Angelina,,Södermalms,59.31929,18.03464,Entire home/apt,1400,4,6,2022-07-08,0.18,1,5,2,
40639770,Cozy tiny house near Globen-The Swedish experience,315122535,Sissy,,Enskede-Årsta-Vantörs,59.29091,18.06801,Entire home/apt,750,2,21,2022-07-21,0.65,3,0,19,
40655077,5★ sunny apartment 15 minutes from city center,220860397,Sofia,,Hägersten-Liljeholmens,59.30816,17.99461,Entire home/apt,990,14,5,2021-10-27,0.15,7,0,3,
40672203,Unique attic apartment in the heart of Södermalm,2336770,Graham,,Södermalms,59.31845,18.06881,Entire home/apt,1650,5,7,2022-09-18,0.21,1,0,3,
40685438,Nya studios - The Studio Hotel,288322368,Studio Hotel Kista,,Rinkeby-Tensta,59.399,17.95369,Entire home/apt,921,7,12,2022-09-09,0.38,3,166,5,
40689811,Mysigt rum i Skanstull,62884716,Pernilla,,Södermalms,59.30597,18.07651,Private room,2000,1,2,2021-11-30,0.06,7,127,1,
40700651,Cozy apartment in the central of Stockholm,49847614,Ida,,Södermalms,59.3173,18.03581,Entire home/apt,1000,7,0,,,1,0,0,
40702119,Modern Central Apt in Södermalm,305763663,Caroline,,Södermalms,59.31686,18.0538,Entire home/apt,924,2,61,2022-09-11,2.26,2,51,43,
40755197,Tiny house in Stockholm - The Swedish experience!,315122535,Sissy,,Enskede-Årsta-Vantörs,59.29132,18.07008,Entire home/apt,1366,2,24,2022-07-21,0.72,3,0,9,
40769507,Luxurious designer villa Art Deco,64911320,Therese,,Östermalms,59.36116,18.12388,Entire home/apt,3500,6,3,2022-08-15,1.27,1,56,3,
40776012,Edgy and Modern Apartment - Newly Renovated,22876006,Hedvig,,Norrmalms,59.33669,18.06827,Entire home/apt,1724,10,6,2022-07-31,0.18,73,0,3,
40777283,Cozy studio near Globen - The Swedish experience,315122535,Sissy,,Enskede-Årsta-Vantörs,59.29334,18.06947,Entire home/apt,680,2,19,2020-10-27,0.57,3,75,0,
40790164,New built Apartment in south side of Sthlm,80854338,David,,Hägersten-Liljeholmens,59.296,18.01122,Entire home/apt,783,3,40,2022-09-11,1.28,1,4,17,
40813268,Populärt hyresobjekt ledigt,308873396,Jeanette,,Bromma,59.34562,17.96361,Private room,250,1,4,2022-06-25,0.14,1,313,1,
40814875,"Cosy, private studio near Stockholm city",290171033,Malin,,Älvsjö,59.26621,17.9797,Entire home/apt,612,2,49,2022-09-23,1.49,1,121,17,
40827683,"Rymlig lägenhet ca 50 kvm. Sovrum, kök och badrum.",141568713,Halvard,,Bromma,59.34272,17.94652,Entire home/apt,499,1,2,2021-06-27,0.06,1,0,0,
40830201,Gröndal/liljeholmen,317621159,Alireza,,Hägersten-Liljeholmens,59.31473,17.9982,Entire home/apt,800,3,4,2021-12-31,0.30,1,0,2,
40839284,Room in Modern Townhouse in Farsta Strand,376804,Björn,,Farsta,59.23551,18.08839,Private room,595,2,7,2022-09-01,0.29,2,36,6,
40857805,CozyWarhol,318023749,Maria,,Kungsholmens,59.33113,18.02746,Entire home/apt,713,3,23,2022-09-05,0.69,1,0,7,
40867254,# 4 Studiolägenhet utan fönster(no window),8098890,Robin,,Kungsholmens,59.33442,18.02443,Entire home/apt,855,1,100,2022-09-13,3.04,20,344,54,
40867414,Nyrenoverad lägenhet nära både natur och city,1241870,Anneli,,Bromma,59.33344,17.96139,Entire home/apt,763,2,21,2022-09-18,0.87,1,75,12,
40877826,# 5 Studiolägenhet,8098890,Robin,,Kungsholmens,59.33257,18.02428,Entire home/apt,906,2,125,2022-09-16,3.72,20,321,55,
40878305,# 6 Studiolägenhet,8098890,Robin,,Kungsholmens,59.33314,18.02358,Entire home/apt,964,2,75,2022-09-14,2.24,20,350,40,
40891920,Super fresh flat 22 sqm in central Stockholm,318472479,Karoline,,Södermalms,59.3172,18.05428,Entire home/apt,600,2,2,2021-03-09,0.06,1,0,0,
40903750,Älvsjö villa,212580471,Lars,,Älvsjö,59.27695,17.99118,Entire home/apt,850,2,1,2020-03-10,0.03,1,81,0,
40947616,Double Bed Room @ Stockholm Hostel (Windowless),259019701,Marius,,Kungsholmens,59.33617,18.03203,Private room,865,1,100,2022-09-05,3.75,6,360,93,
40997500,Studio close to city center,112909002,Ingeborg,,Farsta,59.26802,18.08962,Private room,320,90,4,2022-01-31,0.14,2,0,1,
41097077,Unique and modern studio apartment,189676186,Jonas,,Södermalms,59.31957,18.06492,Entire home/apt,1500,2,13,2022-09-04,0.40,1,78,10,
41118484,Perfect Apartment in Top Location Östermalm,291398508,Tim,,Östermalms,59.33658,18.08683,Entire home/apt,1957,2,89,2022-09-19,2.72,2,8,45,
41120489,Room close to Kista Centrum(Gallery),1261494,Marcelo,,Rinkeby-Tensta,59.40806,17.93745,Private room,242,14,5,2022-07-23,0.17,1,235,1,
41127803,Nyrenoverat rum i villa för 1 person (Älvsjö) #1,43610540,Erik,,Älvsjö,59.27266,17.98456,Private room,259,14,7,2022-05-15,0.28,3,39,2,
41128930,Nyrenoverat för 1 person i södra Stockholm #3,43610540,Erik,,Älvsjö,59.27307,17.98429,Private room,270,14,2,2022-07-17,0.07,3,67,1,
41182636,Södermalm/Hornstull,322923076,Seyed,,Södermalms,59.31594,18.03055,Entire home/apt,406,2,0,,,1,220,0,
41207884,"Lovely apt: near subway, National Reserve & Sth C",236463350,Erica,,Skarpnäcks,59.28206,18.12172,Entire home/apt,1150,2,26,2022-09-09,1.91,1,341,22,
41220827,Newly Refurbished Flat close to Old Town,81806054,Pär & Regina,,Södermalms,59.31874,18.05871,Entire home/apt,1063,1,80,2022-09-16,2.47,3,26,51,
41225838,Private room in Stockholm,173329506,Mehedi,,Rinkeby-Tensta,59.41535,17.91247,Private room,500,2,2,2020-08-10,0.06,1,0,0,
41230927,Mini hotel with private rooms. Room no 4,182380970,Lasse,,Spånga-Tensta,59.39161,17.84568,Private room,310,2,7,2022-04-30,0.22,8,115,3,
41280257,Small apartment in central Stockholm,5866335,Per J,,Södermalms,59.31979,18.05931,Entire home/apt,950,4,15,2022-09-12,0.46,2,15,10,
41288293,Beautiful Quite Penthouse apartment fully equipped,324292619,Susan,,Rinkeby-Tensta,59.38299,17.95749,Entire home/apt,1500,7,0,,,2,365,0,
41304404,Big room with balcony 5 min to the station & 18cit,319600277,Evelyn,,Skarpnäcks,59.22096,18.1467,Private room,492,1,1,2022-07-01,0.35,1,179,1,
41334527,Cozy 1 bedroom apartment,10894261,Erika,,Södermalms,59.31692,18.03662,Entire home/apt,1200,2,4,2022-08-22,1.60,1,41,4,
41340524,Spacious room in central Stockholm!,6207928,Maria Ana,,Kungsholmens,59.32767,18.04205,Private room,1450,2,13,2022-07-26,0.40,3,63,5,
41348506,Cozy room kitchen and bathroom. central Stockholm,324292619,Susan,,Kungsholmens,59.33261,18.04901,Entire home/apt,1500,2,0,,,2,0,0,
41353827,Quiet apartment inside city with high standard,151359929,Måns,,Södermalms,59.30984,18.05607,Entire home/apt,1300,2,10,2022-08-20,0.43,1,0,8,
41389973,5★ large sunny modern home in Stockholm - value!,220860397,Sofia,,Enskede-Årsta-Vantörs,59.29986,18.06547,Entire home/apt,890,2,4,2020-05-01,0.13,7,0,0,
41395789,Cosy and beautiful apartment at top location 54m2,50935966,Lina,,Östermalms,59.33358,18.08751,Entire home/apt,1500,2,1,2020-06-07,0.04,1,0,0,
41401368,Beautiful duplex/two story apartment,44856572,Gabriel & Mona,,Hägersten-Liljeholmens,59.30386,18.00885,Entire home/apt,2400,2,8,2022-08-11,0.56,1,120,6,
41414751,Bright studio in the middle of Stockholm City,13333231,Maryam,,Kungsholmens,59.33498,18.02645,Entire home/apt,729,6,21,2022-08-18,0.78,1,87,7,
41422934,Hängmattan,313109193,Lorenzo,,Södermalms,59.3108,18.07853,Private room,495,1,2,2020-02-09,0.06,2,0,0,
41452663,Roomy apartment i Central Stockholm,115053576,Jesper,,Södermalms,59.31092,18.0658,Entire home/apt,1505,4,1,2020-01-14,0.03,1,0,0,
41460185,"Ericsson Globe/Tele2 - city close
house beside sub",65225221,Eva,,Enskede-Årsta-Vantörs,59.2870682221205,18.091870048623463,Private room,400,30,7,2022-08-23,0.22,2,11,4,
41477304,"Enskede, 15 minute to T-centralen",215409555,Nour,,Enskede-Årsta-Vantörs,59.27284,18.05142,Entire home/apt,545,7,19,2022-03-20,0.58,1,0,5,
41494712,8 min. from Slussen - 3 beds - Midsommarkransen,123924512,Anna Maria,,Hägersten-Liljeholmens,59.30128,18.01123,Entire home/apt,890,1,1,2021-02-08,0.05,2,0,0,
41545634,APT in Hagastaden close to Karolinska/St Eriksplan,38164866,Christian,,Norrmalms,59.34949,18.03751,Entire home/apt,700,1,5,2022-07-07,0.16,1,0,4,
41579104,Modern and bright aparatment two minutes to subway,22834819,Wendela,,Enskede-Årsta-Vantörs,59.26408,18.01599,Entire home/apt,750,3,3,2021-06-30,0.09,1,0,0,
41587425,"Sommarhus på ö,skyddat läge,bastu,egen badbrygga",327775948,Maria,,Hässelby-Vällingby,59.36458,17.80272,Entire home/apt,2900,7,4,2022-07-21,0.15,1,296,1,
41602184,Family studios with kitchen at The Studio Hotel,288322368,Studio Hotel Kista,,Rinkeby-Tensta,59.39902,17.95205,Entire home/apt,1050,7,10,2021-08-28,0.31,3,74,0,
41633618,Location! Cutest Studio Apartment in the Old Town,328400709,Cutest,,Södermalms,59.3259782821783,18.06908381655758,Entire home/apt,774,1,1,2022-09-12,1,1,0,1,
41651640,Light and spacious apartment in a great location!,328629785,Lina,,Östermalms,59.34663,18.07032,Private room,833,2,13,2022-08-06,0.41,1,2,12,
41656195,The end unit town house,1090811,Dejan,,Skarpnäcks,59.27368,18.11333,Entire home/apt,1200,4,1,2021-07-24,0.07,1,83,0,
41656401,Fristående stuga med Bullerby-känsla nära t-bana!,328688629,Ingela,,Spånga-Tensta,59.38386,17.92379,Entire home/apt,406,1,60,2022-09-18,1.93,1,37,33,
41664216,Cheap private bedroom 10mins fr Älvsjö Congress,175918815,Trang-Anh,,Älvsjö,59.28545,18.00603,Private room,175,1,3,2020-12-02,0.10,1,0,0,
41740665,Rum i Radhus,329637768,Reza,,Hässelby-Vällingby,59.38088,17.83881,Private room,200,180,0,,,1,365,0,
41792637,Epic 3BR with stunning view in fabulous Fredhäll,10983437,Stefan,,Kungsholmens,59.33097,17.99789,Entire home/apt,3995,3,4,2022-08-01,1.79,1,0,4,
41807343,Central fin belägen läghenhet i fin ömråde,293904748,Gabriel Pavon,,Kungsholmens,59.33521,18.01033,Private room,470,2,46,2022-09-22,3.14,1,323,35,
41818495,SAFE CORNER,192526339,Mutonyi,,Enskede-Årsta-Vantörs,59.26627,18.01579,Private room,400,1,0,,,2,49,0,
41828251,Room for two in the most beautiful house!,24148613,Caisa,,Hägersten-Liljeholmens,59.30387,17.96244,Private room,350,1,5,2020-03-08,0.16,1,0,0,
41832445,Sunny rooftop apartment in fantastic location 2 BR,220860397,Sofia,,Södermalms,59.31731,18.03659,Entire home/apt,899,1,3,2020-02-15,0.09,7,0,0,
41850547,Safe corner,192526339,Mutonyi,,Enskede-Årsta-Vantörs,59.2673,18.01363,Private room,400,1,3,2020-11-02,0.09,2,115,0,
41876526,Sofo apartment close to Medborgarplatsen,22876006,Hedvig,,Södermalms,59.31369,18.07625,Entire home/apt,1862,3,40,2022-08-30,1.42,73,336,17,
41879964,2 rooms apt close to city and water,39502179,Richard,,Hägersten-Liljeholmens,59.30418,18.01138,Entire home/apt,800,2,3,2021-07-28,0.20,1,0,0,
41896424,Modern Scandinavian Apt. *Top Location*,60382478,Elias,,Södermalms,59.31286,18.07608,Entire home/apt,2349,2,81,2022-09-15,2.58,38,303,51,
41897493,Beautiful apartment with a spectacular view,22876006,Hedvig,,Östermalms,59.32312,18.10011,Entire home/apt,1779,3,69,2022-09-07,2.18,73,34,41,
41921779,"Villa in Mälarhöjden, Stockholm. Close to city.",18723286,Susan,,Hägersten-Liljeholmens,59.29031,17.95285,Entire home/apt,2395,3,0,,,1,8,0,
41923243,Cozy apartment with balcony in the heart of Söder,47191228,Mathieu,,Södermalms,59.31172,18.06854,Entire home/apt,750,4,2,2020-10-21,0.07,1,0,0,
41935695,"In the heart of Södermalm, Götgatsbacken",331796710,Johanna,,Södermalms,59.31718,18.07325,Entire home/apt,3800,3,1,2020-07-27,0.04,1,0,0,
41989334,Cozy apartment with perfect location,332505668,Daron,,Rinkeby-Tensta,59.42703,17.94641,Entire home/apt,750,7,2,2022-09-11,1.87,1,174,2,
42014205,Villa med Södermalm och City runt hörnet!,332892506,Stefan,,Hägersten-Liljeholmens,59.29387,17.99248,Entire home/apt,2500,3,4,2022-06-18,0.28,1,81,2,
42021323,"New studio close to city,  Sthlm fair, Huddinge",73237727,Mansour,,Älvsjö,59.2522,17.96535,Entire home/apt,436,2,50,2022-09-06,1.59,1,270,25,
42030459,Дом в сердце Sollentuna,129457802,Ольга,,Rinkeby-Tensta,59.42398,17.95004,Entire home/apt,480,1,91,2022-09-17,2.84,1,159,65,
42047058,"Spacious house in a safe and cosy area, near beach",37162633,Niklas,,Hässelby-Vällingby,59.38987,17.80421,Entire home/apt,2000,4,0,,,1,124,0,
42053479,Top floor apartment close to Globen and Skanstull,22876006,Hedvig,,Enskede-Årsta-Vantörs,59.29594,18.08472,Entire home/apt,1562,3,58,2022-09-17,1.92,73,352,26,
42054271,Charming flat close to Södermalm,22876006,Hedvig,,Enskede-Årsta-Vantörs,59.29594,18.08472,Entire home/apt,1548,3,35,2022-09-20,1.12,73,348,10,
42054883,Beautiful flat with private terrace closeto Globen,22876006,Hedvig,,Enskede-Årsta-Vantörs,59.295944,18.084717,Entire home/apt,1597,2,51,2022-09-12,1.60,73,352,25,
42066122,Two rooms with sea view and private terrace,99221909,Katarina,,Kungsholmens,59.32894733035404,18.036893366464756,Private room,1129,3,5,2022-09-24,0.16,1,157,4,
42078679,Welcome home,46703065,Uche,,Enskede-Årsta-Vantörs,59.26404,18.01126,Private room,399,2,36,2022-09-09,1.15,2,241,23,
42079102,Townhouse for 4 p. 15 min. from Downtown Stockholm,86556177,Anna,,Skarpnäcks,59.30854,18.14226,Entire home/apt,685,21,4,2022-08-21,0.29,1,77,2,
42089789,Idyllic villa by a lake,10108125,Ewa,,Skarpnäcks,59.2341,18.15615,Entire home/apt,2500,2,19,2022-08-28,0.77,1,158,11,
42090999,Vasastan,190303534,Anna,,Östermalms,59.34955,18.06159,Entire home/apt,1000,7,0,,,1,358,0,
42095200,Fantastisk Lägenhet I hammarby Sjöstad,62884716,Pernilla,,Södermalms,59.30646,18.10936,Private room,2000,2,0,,,7,144,0,
42110572,Modern apartment In Central Stockholm with park view,22876006,Hedvig,,Södermalms,59.30923,18.08719,Entire home/apt,1819,3,28,2021-10-25,0.95,73,0,3,
42128907,Modern and Chic Studio w. Best Location in Town,60382478,Elias,,Södermalms,59.31683,18.06707,Entire home/apt,968,3,109,2022-09-19,3.46,38,347,57,
42129282,Cozy Renovated Studio in Trendy Neighbourhood,60382478,Elias,,Södermalms,59.31616,18.06637,Entire home/apt,1083,3,96,2022-09-04,3.03,38,348,48,
42149803,Sparkling newly built house close to city & nature,220860397,Sofia,,Enskede-Årsta-Vantörs,59.27249,18.02992,Entire home/apt,1154,3,18,2022-09-05,0.62,7,181,16,
42184728,Unikt 60-tals radhus med närhet till allt.,111971176,Oliver,,Farsta,59.24917,18.09323,Entire home/apt,2000,5,1,2022-07-25,0.48,1,89,1,
42220730,Uthyres av ett jättemysigt rum,326715313,Mariela,,Farsta,59.23871,18.101,Private room,500,1,0,,,1,180,0,
42229570,Lidingö close to nature and Stockholm city,64646192,Andreas,,Östermalms,59.37294,18.12609,Entire home/apt,2000,3,2,2022-07-12,0.14,1,58,1,
42239883,12 minutes to city center. 2.5 rooms w balcony.,130871118,Per-Robin,,Enskede-Årsta-Vantörs,59.29651,18.04631,Entire home/apt,690,14,8,2022-09-23,0.32,1,124,4,
